QTL,annotation,Locus_id,Seed-5 DAP,Seed- 10 DAP,Embryo- 25 DAP,Endosperm- 25 DAP,Endosperm- 25 DAP (replicate),Anther,Pistil,Pre-emergence inflorescence,Post-emergence inflorescence,Leaves-20 days,Leaves- 20 days (replicate),Shoots,Seedling four-leaf stage F1 93-11/Nipp,Seedling four-leaf stage F1 Nipp/93-11,Seedling four-leaf stage 93-11,Seedling four-leaf stage ,Germinating seed-3 days,Stem-60 days,Callus-35 days,60days-Mature roots,Mature leaves-60 days,Mature pollen,Immature panicle-90 days,Mature Sigma and Ovary,Salt Stress-Leaves-2wks,Salt Stress-Roots-2wks,Drought Stress-Leaves-2wks,Drought Stress-Roots-2wks,Cold Stress-Leaves-2wks,Cold Stress-Roots-2wks,M.oryzae infected-Resistant-6h,M.oryzae infected-Resistant-12h,M.oryzae-R-24h,Mock treatment-24hr,Untreated-leaves-2wks,Untreated-Roots-2wks,M.oryzae infected-Susceptible-6h,M.oryzae infected-Susceptible-12h,M.oryzae infected-Susceptible-24h,M.oryzae infected-Susceptible-96h,Rice leaf-beet armyworm damaged-24h,Rice leaf- Mechanical damaged-24h,Rice leaf-Water weevil damaged-24h,HighMilling-Developing seeds-6days,HighTaste-Developing seeds-6days,LowMilling-Developing seeds-6days,Control-Developing seeds-6days,LowTaste-Developing seeds-6days,start,stop,ori
qCDP11,"transposon protein, putative, unclassified, expressed",LOC_Os09g19150,2.59548,0.727678,2.68213,0.245984,0.204833,1.69151,5.29599,4.42555,5.25789,4.71872,5.99264,7.70765,2.97726,2.64294,0.143951,5.02517,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11441886,11444551,-
qCDP11,"transposon protein, putative, unclassified, expressed",LOC_Os09g19150,2.59548,0.727678,2.68213,0.245984,0.204833,1.69151,5.29599,4.42555,5.25789,4.71872,5.99264,7.70765,2.97726,2.64294,0.143951,5.02517,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11441886,11444551,-
qCDP11,"protein kinase domain containing protein, expressed",LOC_Os09g18594,0,0,0.945926,0,0,0,4.87917,0.709182,8.24679,25.9323,24.3149,20.9921,10.2624,5.84734,2.09363,15.0601,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11387145,11394959,+
qCDP11,"protein kinase domain containing protein, expressed",LOC_Os09g18594,0,0,0.945926,0,0,0,4.87917,0.709182,8.24679,25.9323,24.3149,20.9921,10.2624,5.84734,2.09363,15.0601,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11390980,11396236,+
qCDP11,"retrotransposon protein, putative, unclassified, expressed",LOC_Os09g19290,0,0,0,0,0,0,0,0,0,0,0.0913385,0,0.0192068,0,0.00358737,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11544100,11550254,+
qCDP12,"hydrolase protein, putative, expressed",LOC_Os10g37700,0,0,0,0,0,0,0,0,0,0,0,0,0.267308,0.146038,0.547262,0.397971,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20173525,20173934,+
qCDP12,"retrotransposon protein, putative, unclassified, expressed",LOC_Os10g37780,0,0,0,0,0,0,0,0.49914,0,0,0,0,0.0161999,0,0.0806954,0.157645,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20218590,20219150,-
qCDP12,"CGMC_GSK.9 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed",LOC_Os10g37740,15.0445,11.3656,59.6875,7.99159,9.00692,211.885,55.2245,33.2366,19.242,26.5856,12.8347,19.4432,4.80969,5.45152,4.22312,5.96008,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,20196581,20201332,-
qCDP12,"dehydration response related protein, putative, expressed",LOC_Os10g37770,2.039,0,0,0,0,1.42982,1.21071,0.675008,4.01794,6.19838,11.4026,2.72582,16.9566,10.7929,14.2774,11.7088,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20210953,20214287,-
qCDP12,"transposon protein, putative, CACTA, En/Spm sub-class, expressed",LOC_Os10g37810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20235382,20239138,+
qCDP12,"transposon protein, putative, CACTA, En/Spm sub-class, expressed",LOC_Os10g37820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20241498,20245102,+
qCDP12,"hydrolase, alpha/beta fold family protein, putative, expressed",LOC_Os10g37710,0,0,0,0,0,0.384134,0,0.693433,2.79797,2.97101,6.07833,4.48494,5.23331,2.68273,3.82389,3.83446,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20175631,20179164,+
qCDP12,"hydrolase, alpha/beta fold family protein, putative, expressed",LOC_Os10g37710,0,0,0,0,0,0.384134,0,0.693433,2.79797,2.97101,6.07833,4.48494,5.23331,2.68273,3.82389,3.83446,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20175634,20179156,+
qCDP12,expressed protein,LOC_Os10g37860,19.4674,0,0,0,0,15.1994,4.02256,20.9967,57.1071,0,2.31615,48.3573,19.6538,28.5654,28.9719,18.0727,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20270951,20272355,-
qCDP12,"OsRhmbd17 - Putative Rhomboid homologue, expressed",LOC_Os10g37760,8.21626,0,0.601761,0,0,7.46433,7.22767,4.81388,2.04528,1.01292,22.192,3.83318,7.38546,2.81873,6.44269,4.71918,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20207340,20209572,+
qCDP12,"OsRhmbd17 - Putative Rhomboid homologue, expressed",LOC_Os10g37760,8.21626,0,0.601761,0,0,7.46433,7.22767,4.81388,2.04528,1.01292,22.192,3.83318,7.38546,2.81873,6.44269,4.71918,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20207340,20209572,+
qCDP12,expressed protein,LOC_Os10g37870,13.0587,4.69545,3.73395,0,2.99419,3.74978,3.31862,7.34298,12.3439,0,0,0,2.96895,1.60747,2.68859,2.26211,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20278178,20278485,-
qCDP12,"retrotransposon protein, putative, unclassified, expressed",LOC_Os10g37800,0,0,0,0,0,0,0,0,0,0,0,0,0.122781,0,0.167325,0.0444177,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20225300,20231581,-
qCDP12,"transposon protein, putative, unclassified, expressed",LOC_Os10g37899,11.056,2.95773,18.0366,2.44948,2.9529,4.83959,16.1155,8.20513,9.04953,7.69624,5.05067,12.6389,6.91548,5.19466,3.91824,8.05764,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20293206,20299471,+
qCDP12,"MATE efflux family protein, putative, expressed",LOC_Os10g37920,0,0,0,0,0,0,0,0,0,0,0,3.36297,1.82367,0.909926,1.3107,0.622511,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20307371,20308990,+
qCDP12,conserved hypothetical protein,LOC_Os10g37950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20327370,20328547,-
qCDP12,"OsFBX391 - F-box domain containing protein, expressed",LOC_Os10g37830,27.2489,11.403,10.6779,16.5126,15.403,25.2954,69.0023,25.8076,39.9887,15.5446,31.4443,21.69,18.1398,15.6971,20.4485,17.5122,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,20252168,20253679,+
qCDP12,"OsFBX391 - F-box domain containing protein, expressed",LOC_Os10g37830,27.2489,11.403,10.6779,16.5126,15.403,25.2954,69.0023,25.8076,39.9887,15.5446,31.4443,21.69,18.1398,15.6971,20.4485,17.5122,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,20252168,20254607,+
qCDP12,expressed protein,LOC_Os10g37970,0,0,0,0,0,0,0,0,0,0,0,0,0.13968,0.11582,0.140228,0.0451584,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20340302,20341980,+
qCDP12,"retrotransposon protein, putative, unclassified, expressed",LOC_Os10g37960,0,0.137216,0.225498,0,0,0,0,0.118881,0,0.253181,0,0,0.125355,0.140921,0.0396468,0.368297,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20334741,20339093,-
qCDP12,expressed protein,LOC_Os10g37990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20352199,20354692,-
qCDP12,"dehydration-responsive element-binding protein, putative, expressed",LOC_Os10g38000,0,0,0,0,0,0,0,0,0,0,0,0,0.344836,0.119419,0.178358,0.113263,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20355076,20355657,+
qCDP12,"prephenate dehydratase domain containing protein, expressed",LOC_Os10g37980,19.7661,4.34419,5.82521,2.30794,3.20992,20.0033,62.9668,66.9379,14.1233,105.155,69.0724,47.9897,41.5963,39.876,27.4492,31.7831,no,yes,no,yes,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20344995,20347004,-
qCDP12,"oxidoreductase, putative, expressed",LOC_Os10g37880,5.66563,1.62023,26.2806,2.62841,2.23059,6.64649,12.6808,8.84115,14.5318,13.5085,15.3443,55.6417,4.84462,4.3875,2.39177,6.87537,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20281431,20285018,+
qCDP12,"oxidoreductase, putative, expressed",LOC_Os10g37880,5.66563,1.62023,26.2806,2.62841,2.23059,6.64649,12.6808,8.84115,14.5318,13.5085,15.3443,55.6417,4.84462,4.3875,2.39177,6.87537,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20281431,20285018,+
qCDP12,"oxidoreductase, putative, expressed",LOC_Os10g37880,5.66563,1.62023,26.2806,2.62841,2.23059,6.64649,12.6808,8.84115,14.5318,13.5085,15.3443,55.6417,4.84462,4.3875,2.39177,6.87537,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20281431,20285018,+
qCDP12,"oxidoreductase, putative, expressed",LOC_Os10g37880,5.66563,1.62023,26.2806,2.62841,2.23059,6.64649,12.6808,8.84115,14.5318,13.5085,15.3443,55.6417,4.84462,4.3875,2.39177,6.87537,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20281450,20285018,+
qCDP12,expressed protein,LOC_Os10g38020,0.376145,0,1.6775,0,0,0,3.17658,10.0222,0.579544,0,0,2.07446,1.02048,2.02272,2.26768,1.42558,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20360947,20365155,+
qCDP12,"per1-like family protein, putative, expressed",LOC_Os10g38030,12.0862,4.20865,23.0679,2.24117,2.7466,12.7318,22.5412,21.0695,18.5052,16.7475,15.6293,15.1826,5.33677,4.04065,3.89194,4.23641,no,yes,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,20365322,20368287,-
qCDP12,"armadillo, putative, expressed",LOC_Os10g37850,31.955,2.97532,46.937,1.4326,1.21018,3.58935,31.1828,85.1866,54.8223,8.66661,3.90138,5.14326,9.56377,10.8606,13.224,24.9763,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,20263310,20267634,+
qCDP12,"armadillo, putative, expressed",LOC_Os10g37850,31.955,2.97532,46.937,1.4326,1.21018,3.58935,31.1828,85.1866,54.8223,8.66661,3.90138,5.14326,9.56377,10.8606,13.224,24.9763,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,20265221,20267622,+
qCDP12,"armadillo, putative, expressed",LOC_Os10g37850,31.955,2.97532,46.937,1.4326,1.21018,3.58935,31.1828,85.1866,54.8223,8.66661,3.90138,5.14326,9.56377,10.8606,13.224,24.9763,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,20265221,20267361,+
qCDP12,"armadillo, putative, expressed",LOC_Os10g37850,31.955,2.97532,46.937,1.4326,1.21018,3.58935,31.1828,85.1866,54.8223,8.66661,3.90138,5.14326,9.56377,10.8606,13.224,24.9763,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,20265415,20267622,+
qCDP12,"retrotransposon protein, putative, unclassified, expressed",LOC_Os10g37940,0,0,0,0,0,0,0,0,0,0,0,0,0.114347,0,0.119938,0.0371255,no,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,20320079,20325690,+
qCDP12,"CCB2, putative, expressed",LOC_Os10g37840,4.51514,1.0811,5.7209,0.15862,0.586917,0.188479,4.87626,7.73164,7.51207,7.94175,9.6478,18.7678,8.24565,9.52101,9.70801,7.61325,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,20257012,20261397,+
qCDP12,"CCB2, putative, expressed",LOC_Os10g37840,4.51514,1.0811,5.7209,0.15862,0.586917,0.188479,4.87626,7.73164,7.51207,7.94175,9.6478,18.7678,8.24565,9.52101,9.70801,7.61325,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,20257012,20262782,+
qCDP12,"CCB2, putative, expressed",LOC_Os10g37840,4.51514,1.0811,5.7209,0.15862,0.586917,0.188479,4.87626,7.73164,7.51207,7.94175,9.6478,18.7678,8.24565,9.52101,9.70801,7.61325,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,20257012,20260446,+
qCDP12,"CCB2, putative, expressed",LOC_Os10g37840,4.51514,1.0811,5.7209,0.15862,0.586917,0.188479,4.87626,7.73164,7.51207,7.94175,9.6478,18.7678,8.24565,9.52101,9.70801,7.61325,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,20257018,20260446,+
qCDP12,"CCB2, putative, expressed",LOC_Os10g37840,4.51514,1.0811,5.7209,0.15862,0.586917,0.188479,4.87626,7.73164,7.51207,7.94175,9.6478,18.7678,8.24565,9.52101,9.70801,7.61325,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,20257020,20259564,+
qCDP12,"hydrolase, alpha/beta fold family protein, putative, expressed",LOC_Os10g37720,6.23788,3.32112,16.4384,2.16524,2.27057,1.29999,4.11188,1.88077,11.1419,4.53697,4.2916,6.25183,5.84476,3.97546,6.817,10.0253,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,20181672,20186122,+
qCDP12,"hydrolase, alpha/beta fold family protein, putative, expressed",LOC_Os10g37720,6.23788,3.32112,16.4384,2.16524,2.27057,1.29999,4.11188,1.88077,11.1419,4.53697,4.2916,6.25183,5.84476,3.97546,6.817,10.0253,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,20183488,20186122,+
qCDP12,"pollen ankyrin, putative, expressed",LOC_Os10g37730,24.9364,6.34315,7.18911,1.96716,2.20178,11.6463,19.8264,20.0389,19.528,11.2362,12.3062,20.8115,7.97014,7.93472,8.33057,8.59302,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20184885,20189647,-
qCDP12,"pollen ankyrin, putative, expressed",LOC_Os10g37730,24.9364,6.34315,7.18911,1.96716,2.20178,11.6463,19.8264,20.0389,19.528,11.2362,12.3062,20.8115,7.97014,7.93472,8.33057,8.59302,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20184885,20189647,-
qCDP12,"pollen ankyrin, putative, expressed",LOC_Os10g37730,24.9364,6.34315,7.18911,1.96716,2.20178,11.6463,19.8264,20.0389,19.528,11.2362,12.3062,20.8115,7.97014,7.93472,8.33057,8.59302,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,20184885,20189647,-
qCDP13,"GEM, putative, expressed",LOC_Os10g34730,1.06186,3.83415,0,1.11509,0.88289,0.488833,1.32622,1.22503,0.893528,2.1145,1.35203,0,2.10932,0.917624,1.28872,2.52988,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18545043,18546241,-
qCDP13,"RIPER3 - Ripening-related family protein precursor, putative, expressed",LOC_Os10g34760,0,0,0,0,0,0,0,0,0,0,0,0,0.208497,0.203282,0.0697161,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18560932,18561435,-
qCDP13,"RIPER4 - Ripening-related family protein precursor, putative, expressed",LOC_Os10g34770,0,0,0,0,0,0,0,0,0,0,0,0,0.322491,0.171234,0.230416,0.146168,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18564998,18565486,-
qCDP13,expressed protein,LOC_Os10g34795,4.45126,0,1.41018,0,0,7.10499,33.1154,9.77025,6.76221,23.7914,34.4217,13.2627,11.9344,13.6216,0.291116,22.6408,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,18579905,18580742,-
qCDP13,"terpene synthase, putative, expressed",LOC_Os10g34790,0,0,1.27808,0,0,0,0.628149,0.499331,0,3.16972,1.41841,0,30.7958,18.9165,47.72,0,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18573539,18575856,-
qCDP13,"methyltransferase, putative, expressed",LOC_Os10g34740,8.7236,3.2396,5.09218,1.91505,1.18371,8.63774,13.7126,9.59806,7.01998,3.8763,5.96329,5.47438,3.45651,4.5071,4.63889,4.23576,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18548190,18552850,+
qCDP13,"LOI1, putative, expressed",LOC_Os10g34720,0,0,1.01252,0,0,0.18833,1.53403,1.29792,1.2481,0.593071,0.716862,1.0803,0.666496,0.666097,1.29526,0.559392,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18540559,18542794,+
qCDP13,expressed protein,LOC_Os10g34810,4.1308,1.12872,9.89041,0.716877,0.76277,2.71646,10.3401,6.78316,4.2666,1.67592,1.86121,3.56718,1.36206,1.57883,1.89939,1.21897,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18588276,18590981,-
qCDP13,"RIPER6 - Ripening-related family protein precursor, expressed",LOC_Os10g34840,0,0,0,0,0,0,0,0.506145,0,0,1.53913,2.58076,0.811879,0.638898,1.6391,0.784032,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18598557,18599451,+
qCDP13,"transposon protein, putative, unclassified, expressed",LOC_Os10g34860,0,0,0,0,0,0.0343348,0,0.0707319,0.065739,0.0479466,0,0,0.0923857,0.0572537,0.0333283,0.129869,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18601559,18604918,-
qCDP13,RIPER8 - Ripening-related family protein precursor,LOC_Os10g34896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18628529,18629412,-
qCDP13,"ulp1 protease family, C-terminal catalytic domain containing protein, expressed",LOC_Os10g34880,0,0,0,0,0,0,0,0,0,0,0,0,0.103684,0,0.193736,0,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18607837,18612932,+
qCDP13,"RIPER9 - Ripening-related family protein precursor, putative, expressed",LOC_Os10g34902,0,0,0,0,0,0,0,0,0,0,0,0,0.396578,0,0.529227,0,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18631316,18631966,-
qCDP13,"secretory protein, putative, expressed",LOC_Os10g34910,0.462976,0,0,0,0,0,0,0,0,5.78698,5.40767,3.58425,6.76923,6.08214,4.11352,2.19279,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18635339,18636174,-
qCDP13,expressed protein,LOC_Os10g34940,0,0,0,0,0,0,0,0,0,0,0,25.3866,0.794984,0,1.20608,0,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18656549,18657973,+
qCDP13,"secretory protein, putative, expressed",LOC_Os10g34920,0,0,0,0,0,0,0,0,0,1.72663,0.931728,0,1.37069,0.992536,2.61595,0,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,18637489,18638521,-
qCDP13,"secretory protein, putative, expressed",LOC_Os10g34930,2.85665,0,0,0,0,2.24817,0,0,0.660601,51.3738,86.0336,17.3786,19.4318,14.3737,7.05939,9.41938,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18640397,18641937,+
qCDP13,"RIPER7 - Ripening-related family protein precursor, expressed",LOC_Os10g34884,0,0,0,0,0,0,0,0,0,0.128691,0.259678,0,0.27243,0.385241,0.428427,0.110578,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18613368,18621316,-
qCDP13,expressed protein,LOC_Os10g34980,0,0,0,0,0,0.690421,0,0,0,0,0,0,0.113798,0,0.0697621,0,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18664219,18664829,+
qCDP13,"ubiquitin family protein, putative, expressed",LOC_Os10g34960,0,0.622843,0,0.576241,1.20312,0.539509,0,0.396821,1.1893,0,0,0,0.413581,0,0.377083,0.409436,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18658538,18660544,-
qCDP13,expressed protein,LOC_Os10g34970,0,0,0,0,0,0,0,0,0,0,0,0,0.157442,0.0228751,0.215242,0.603699,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18661549,18663171,-
qCDP13,"ubiquitin-carboxyl extension, putative, expressed",LOC_Os10g34990,0,0,0,0,0,0.582133,0,0,0,0,0,0,0.245035,0,0.107459,0,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18666506,18666979,-
qCDP13,"G-patch domain containing protein, expressed",LOC_Os10g35000,20.0194,6.00475,9.99867,7.7085,9.38976,10.5105,20.2208,13.726,14.1405,15.7716,11.7142,17.0637,13.1134,9.95581,10.2667,12.481,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,18667175,18669332,+
qCDP13,"CDT1B - Putative DNA replication initiation protein, expressed",LOC_Os10g34820,2.41075,0.761683,8.68254,0.275379,0.390214,1.00877,11.3069,10.7456,5.04987,0.619245,0.423295,2.12354,0.611471,3.32817,0.749433,1.63517,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,18591171,18595632,+
qCDP13,"CDT1B - Putative DNA replication initiation protein, expressed",LOC_Os10g34820,2.41075,0.761683,8.68254,0.275379,0.390214,1.00877,11.3069,10.7456,5.04987,0.619245,0.423295,2.12354,0.611471,3.32817,0.749433,1.63517,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,18591175,18595632,+
qCDP13,"retrotransposon protein, putative, Ty1-copia subclass, expressed",LOC_Os10g34890,0,0,0,0,0,0,0,0,0,0,0,0,0.0502457,0.0451632,0.0515315,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18623008,18628016,-
