MID,AA,Aa,aa,F statistic,p value,Trait,Frameshift,Effect,Site,Transcript,ID,QTL,Expression cluster,Functionally annotated,Outlier in expression,annotation,FDR adjusted p value
775,21,5,147,10.771116500509684,3.941594077883224e-05,Height_WO_husk,no,synonymous,intron,LOC_Os01g66180.2,1369741,qCDP1,1,No,No,"cytochrome c, putative, expressed",0.003242086046384388
739,21,5,147,10.771116500509684,3.941594077883224e-05,Height_WO_husk,no,synonymous,intron,LOC_Os01g66180.1,1369741,qCDP1,1,No,No,"cytochrome c, putative, expressed",0.003242086046384388
10356,125,8,37,10.782661164791028,3.9424184432927834e-05,Stress_Shoot_weight,no,synonymous,intron,LOC_Os06g35540.1,7535783,qCDP7,5,No,No,"aminotransferase, classes I and II, domain containing protein, expressed",0.003242086046384388
7132,49,6,108,10.808813126637233,3.953292981564122e-05,Filtered_Shoot_length,no,missense,exon,LOC_Os05g08820.1,5696760,qCDP5,2,No,No,expressed protein,0.0032477004184391445
18789,51,4,106,10.816966226472891,3.955742914546351e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os09g34160.1,11346479,qCDP12,5,No,No,"resistance protein, putative, expressed",0.0032477004184391445
16032,99,35,34,10.78680909455008,3.95622614110776e-05,Filtered_Shoot_thickness,no,synonymous,intron,LOC_Os09g15350.1,10898534,qCDP10,2,No,No,expressed protein,0.0032477004184391445
16020,99,35,34,10.78680909455008,3.95622614110776e-05,Filtered_Shoot_thickness,no,synonymous,intron,LOC_Os09g15350.2,10898534,qCDP10,2,No,No,expressed protein,0.0032477004184391445
10562,89,5,77,10.77315709444876,3.961783928881517e-05,Shoot_weight,no,missense,exon,LOC_Os06g35660.1,7538993,qCDP7,1,No,No,"reticuline oxidase-like protein precursor, putative, expressed",0.0032508288763882284
14375,70,16,87,10.756050705420584,3.9946567985865216e-05,Seed_volume,no,synonymous,exon,LOC_Os08g43320.1,10403091,qCDP9,1,No,No,"OsRhmbd14 - Putative Rhomboid homologue, expressed",0.00327635800007471
26416,145,22,6,10.753219209974768,4.0047099070920065e-05,SES,no,missense,exon,LOC_Os12g41600.2,15176320,qCDP17,1,No,No,"OsSAUR57 - Auxin-responsive SAUR gene family member, expressed",0.0032817141501345387
5977,94,5,72,10.760501204527245,4.006477457875159e-05,Root_length,no,synonymous,intron,LOC_Os03g29340.1,3298748,qCDP4,1,No,No,"domain of unknown function domain containing protein, expressed",0.0032817141501345387
6069,94,5,72,10.760501204527245,4.006477457875159e-05,Root_length,no,synonymous,intron,LOC_Os03g29340.2,3298748,qCDP4,1,No,No,"domain of unknown function domain containing protein, expressed",0.0032817141501345387
1721,97,5,59,10.798939537981992,4.018970153885154e-05,Filtered_Length_WO_husk,no,missense,exon,LOC_Os02g14900.1,1797343,qCDP2,2,No,No,"1,3-beta-glucan synthase component domain containing protein, expressed",0.003290498660968003
24719,109,4,60,10.743036459054172,4.0410753801488956e-05,Width_WO_husk,no,synonymous,intron,LOC_Os12g27994.2,14757266,qCDP16,1,No,No,expressed protein,0.0033071421646689073
6626,49,7,117,10.740685013694256,4.0495204317109975e-05,Height_WO_husk,no,synonymous,exon,LOC_Os05g08790.1,5695427,qCDP5,2,No,No,"MAR-binding filament-like protein 1, putative, expressed",0.0033125967135886445
1703,77,5,79,10.788390320514212,4.0564444388114014e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os02g14900.1,1797324,qCDP2,2,No,No,"1,3-beta-glucan synthase component domain containing protein, expressed",0.003313890737764714
1594,77,5,79,10.788390320514212,4.0564444388114014e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os02g14900.1,1797209,qCDP2,2,No,No,"1,3-beta-glucan synthase component domain containing protein, expressed",0.003313890737764714
1545,77,5,79,10.788390320514212,4.0564444388114014e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os02g14900.1,1797156,qCDP2,2,No,No,"1,3-beta-glucan synthase component domain containing protein, expressed",0.003313890737764714
7599,118,5,50,10.735505128583751,4.068186673518492e-05,Height_WO_husk,no,missense,exon,LOC_Os05g08930.1,5699396,qCDP5,1,No,No,"chloroplast lumen common family protein, putative, expressed",0.003322025186229887
7062,49,5,109,10.774347287100642,4.0751929397145036e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os05g08810.2,5696584,qCDP5,1,No,No,"phosphatidylinositol 3-kinase, root isoform, putative, expressed",0.0033248286106131917
6884,49,5,109,10.774347287100642,4.0751929397145036e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os05g08810.1,5696584,qCDP5,1,No,No,"phosphatidylinositol 3-kinase, root isoform, putative, expressed",0.0033248286106131917
6565,46,6,121,10.731349572087359,4.083224560785549e-05,Seed_volume,no,synonymous,intron,LOC_Os05g08770.2,5694536,qCDP5,2,No,No,"uncharacterized protein At4g06744 precursor, putative, expressed",0.003327790450095282
17957,54,67,39,10.785130618374591,4.084187742083624e-05,Filtered_Stress_Shoot_length,no,synonymous,intron,LOC_Os09g19274.1,11031139,qCDP11,2,No,No,expressed protein,0.003327790450095282
17956,54,67,39,10.785130618374591,4.084187742083624e-05,Filtered_Stress_Shoot_length,no,synonymous,intron,LOC_Os09g19274.1,11031139,qCDP11,2,No,No,expressed protein,0.003327790450095282
7705,50,5,118,10.723704365420096,4.111037668056513e-05,Height_WO_husk,no,synonymous,intron,LOC_Os05g08960.2,5699874,qCDP5,2,No,No,"ubiquitin-conjugating enzyme, putative, expressed",0.0033467371392183597
7652,50,5,118,10.723704365420096,4.111037668056513e-05,Height_WO_husk,no,synonymous,intron,LOC_Os05g08960.1,5699874,qCDP5,2,No,No,"ubiquitin-conjugating enzyme, putative, expressed",0.0033467371392183597
27055,51,4,118,10.716016401434914,4.139199633909786e-05,SES,no,synonymous,intron,LOC_Os12g41670.1,15178710,qCDP17,5,No,No,expressed protein,0.0033652996026089814
27056,51,4,118,10.716016401434914,4.139199633909786e-05,SES,no,synonymous,intron,LOC_Os12g41670.1,15178710,qCDP17,5,No,No,expressed protein,0.0033652996026089814
1776,97,6,58,10.765009555758336,4.1407668434601064e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os02g14900.1,1797405,qCDP2,2,No,No,"1,3-beta-glucan synthase component domain containing protein, expressed",0.0033652996026089814
10839,123,6,32,10.764262204180897,4.143491240389837e-05,Filtered_Length_WO_husk,no,synonymous,exon,LOC_Os07g36470.1,8900047,qCDP8,2,No,No,"vacuolar ATP synthase subunit H, putative, expressed",0.0033652996026089814
10018,89,5,77,10.722523154595953,4.143681431410158e-05,Shoot_weight,no,synonymous,intron,LOC_Os06g35470.1,7534075,qCDP7,1,No,No,"L1P family of ribosomal proteins domain containing protein, expressed",0.0033652996026089814
10526,121,6,44,10.721757040847493,4.1464975759174606e-05,Shoot_weight,no,synonymous,intron,LOC_Os06g35630.1,7537819,qCDP7,2,No,No,"reticuline oxidase-like protein precursor, putative, expressed",0.0033652996026089814
10525,121,6,44,10.721757040847493,4.1464975759174606e-05,Shoot_weight,no,synonymous,intron,LOC_Os06g35630.1,7537819,qCDP7,2,No,No,"reticuline oxidase-like protein precursor, putative, expressed",0.0033652996026089814
22969,80,56,34,10.724108948316749,4.1523163647078976e-05,Stress_Shoot_weight,no,synonymous,intron,LOC_Os11g26620.1,13134495,qCDP14,1,No,No,expressed protein,0.0033685530752926756
1889,98,6,57,10.755727057936344,4.1747343243249875e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os02g14929.1,1797796,qCDP2,1,No,No,"T-complex protein, putative, expressed",0.0033852638682217
16323,142,4,25,10.713415846612515,4.177284451784455e-05,Shoot_weight,no,synonymous,intron,LOC_Os09g15420.1,10900669,qCDP10,2,No,No,"NAD dependent epimerase/dehydratase family protein, putative, expressed",0.0033858564306493344
6681,56,5,112,10.70267296258418,4.188542519706972e-05,Height_WO_husk,no,synonymous,intron,LOC_Os05g08790.1,5695483,qCDP5,2,No,No,"MAR-binding filament-like protein 1, putative, expressed",0.0033935035390399108
27048,126,4,33,10.737211897129821,4.2107991030231845e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os12g41670.1,15178703,qCDP17,5,No,No,expressed protein,0.003410050970725042
7619,51,5,117,10.6944758865759,4.219149274826744e-05,Height_WO_husk,no,synonymous,intron,LOC_Os05g08950.1,5699447,qCDP5,1,No,No,"phosphoribosyl transferase, putative, expressed",0.0034153270119410915
21116,67,6,98,10.695762730373474,4.2432061168905956e-05,Root_length,no,synonymous,intron,LOC_Os10g34940.1,12344136,qCDP13,1,No,No,expressed protein,0.003433307210231912
17566,104,7,59,10.698611988274774,4.2472190264949625e-05,Lost_Root_length,no,synonymous,intron,LOC_Os09g19160.1,11026119,qCDP11,2,No,No,"serine/threonine-protein kinase, putative, expressed",0.0034350606728844523
5123,146,17,10,10.685911886033141,4.251367826317696e-05,Width_WO_husk,no,synonymous,intron,LOC_Os03g03540.1,2846876,qCDP3,1,No,No,"no apical meristem protein, putative, expressed",0.0034369224694948877
6562,41,5,121,10.708446003440649,4.255525328774518e-05,Filtered_Seed_Weight,no,synonymous,intron,LOC_Os05g08770.2,5694533,qCDP5,2,No,No,"uncharacterized protein At4g06744 precursor, putative, expressed",0.0034387896816540937
21837,92,6,63,10.7287689274678,4.274990728025584e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os10g35040.1,12345619,qCDP13,1,No,No,"receptor kinase like protein, putative, expressed",0.003453019854538026
10248,89,5,77,10.685726605123731,4.281152174199769e-05,Shoot_weight,no,synonymous,intron,LOC_Os06g35524.1,7535480,qCDP7,1,No,No,expressed protein,0.0034564963974775577
16622,70,6,87,10.713536303378497,4.2996307736869813e-05,Filtered_Shoot_length,no,synonymous,exon,LOC_Os09g15430.1,10901095,qCDP10,1,No,No,"zinc finger family protein, putative, expressed",0.0034666373698114916
16623,70,6,87,10.713536303378497,4.2996307736869813e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os09g15430.1,10901096,qCDP10,1,No,No,"zinc finger family protein, putative, expressed",0.0034666373698114916
27121,126,4,33,10.713132099829368,4.3011637221358055e-05,Filtered_Shoot_length,no,missense,exon,LOC_Os12g41670.1,15178775,qCDP17,5,No,No,expressed protein,0.0034666373698114916
27120,126,4,33,10.713132099829368,4.3011637221358055e-05,Filtered_Shoot_length,no,synonymous,exon,LOC_Os12g41670.1,15178774,qCDP17,5,No,No,expressed protein,0.0034666373698114916
16361,148,7,16,10.673022543097492,4.3296784503342104e-05,Shoot_weight,no,synonymous,intron,LOC_Os09g15420.1,10900710,qCDP10,2,No,No,"NAD dependent epimerase/dehydratase family protein, putative, expressed",0.0034873196552276647
27014,143,10,17,10.676688977297669,4.330572661596525e-05,Stress_Root_length,no,missense,exon,LOC_Os12g41660.1,15178298,qCDP17,1,No,No,expressed protein,0.0034873196552276647
6443,76,4,80,10.716365791883154,4.338829423718917e-05,Filtered_Stress_Shoot_length,no,synonymous,intron,LOC_Os03g29470.1,3303421,qCDP4,10,No,No,"transcription initiation factor IID, putative, expressed",0.0034924574210817064
7419,49,60,64,10.662352246453283,4.34129165497405e-05,Height_WO_husk,no,missense,exon,LOC_Os05g08890.1,5698316,qCDP5,2,No,No,"transposable element protein, putative, containing Pfam profile: PF03108, MuDR, expressed",0.0034929285645943393
10333,89,4,78,10.666775159820247,4.3537456426502205e-05,Shoot_weight,no,synonymous,intron,LOC_Os06g35540.1,7535760,qCDP7,5,No,No,"aminotransferase, classes I and II, domain containing protein, expressed",0.0034984113302988173
10151,89,4,78,10.666775159820247,4.3537456426502205e-05,Shoot_weight,no,synonymous,intron,LOC_Os06g35520.1,7535184,qCDP7,1,Yes,No,"peroxidase precursor, putative, expressed",0.0034984113302988173
10755,89,4,78,10.666775159820247,4.3537456426502205e-05,Shoot_weight,no,missense,exon,LOC_Os06g35700.1,7539820,qCDP7,1,No,No,"reticuline oxidase-like protein precursor, putative, expressed",0.0034984113302988173
10294,89,6,76,10.66406346250828,4.364234176592061e-05,Shoot_weight,no,synonymous,intron,LOC_Os06g35530.1,7535643,qCDP7,2,Yes,No,"CGMC_GSK.8 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed",0.0035053257672152892
10175,89,4,78,10.659900783671107,4.380384714617106e-05,Shoot_weight,no,synonymous,intron,LOC_Os06g35524.1,7535393,qCDP7,1,No,No,expressed protein,0.0035123644121971393
6247,106,4,53,10.691753939587773,4.3830343631551286e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os03g29350.1,3298820,qCDP4,2,No,No,"von Willebrand factor type A domain containing protein, expressed",0.0035123644121971393
6135,106,4,53,10.691753939587773,4.3830343631551286e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os03g29350.4,3298820,qCDP4,2,No,No,"von Willebrand factor type A domain containing protein, expressed",0.0035123644121971393
6191,106,4,53,10.691753939587773,4.3830343631551286e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os03g29350.2,3298820,qCDP4,2,No,No,"von Willebrand factor type A domain containing protein, expressed",0.0035123644121971393
5117,23,119,19,10.698966615985317,4.388665410876426e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os03g03540.1,2846871,qCDP3,1,No,No,"no apical meristem protein, putative, expressed",0.0035123644121971393
10674,89,4,78,10.657424385988813,4.390021425853929e-05,Shoot_weight,no,synonymous,exon,LOC_Os06g35700.1,7539740,qCDP7,1,No,No,"reticuline oxidase-like protein precursor, putative, expressed",0.0035123644121971393
11482,83,5,83,10.657170917542633,4.3910089883091216e-05,Root_length,no,synonymous,intron,LOC_Os07g36570.1,8902231,qCDP8,2,No,No,"KI domain interacting kinase 1, putative, expressed",0.0035123644121971393
11480,83,5,83,10.657170917542633,4.3910089883091216e-05,Root_length,no,synonymous,intron,LOC_Os07g36570.1,8902229,qCDP8,2,No,No,"KI domain interacting kinase 1, putative, expressed",0.0035123644121971393
2688,51,45,75,10.656863419959892,4.392207360602242e-05,Shoot_weight,no,synonymous,intron,LOC_Os02g14929.1,1798828,qCDP2,1,No,No,"T-complex protein, putative, expressed",0.0035123644121971393
7669,51,5,114,10.660353054321515,4.3937583834470396e-05,Stress_Shoot_weight,no,synonymous,intron,LOC_Os05g08960.1,5699891,qCDP5,2,No,No,"ubiquitin-conjugating enzyme, putative, expressed",0.0035123644121971393
7722,51,5,114,10.660353054321515,4.3937583834470396e-05,Stress_Shoot_weight,no,synonymous,intron,LOC_Os05g08960.2,5699891,qCDP5,2,No,No,"ubiquitin-conjugating enzyme, putative, expressed",0.0035123644121971393
1736,97,52,12,10.69670635284914,4.397410594686514e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os02g14900.1,1797363,qCDP2,2,No,No,"1,3-beta-glucan synthase component domain containing protein, expressed",0.0035137746314777172
16359,148,6,17,10.651280690445569,4.414021881202867e-05,Shoot_weight,no,synonymous,intron,LOC_Os09g15420.1,10900708,qCDP10,2,No,No,"NAD dependent epimerase/dehydratase family protein, putative, expressed",0.003524021759295811
16360,148,6,17,10.651280690445569,4.414021881202867e-05,Shoot_weight,no,synonymous,intron,LOC_Os09g15420.1,10900709,qCDP10,2,No,No,"NAD dependent epimerase/dehydratase family protein, putative, expressed",0.003524021759295811
10660,129,4,37,10.651031217568166,4.4302315882822636e-05,Stress_Shoot_weight,no,synonymous,intron,LOC_Os06g35700.1,7539727,qCDP7,1,No,No,"reticuline oxidase-like protein precursor, putative, expressed",0.003535446391849611
1804,78,7,76,10.682535657567431,4.452642023895648e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os02g14900.1,1797436,qCDP2,2,No,No,"1,3-beta-glucan synthase component domain containing protein, expressed",0.003550173142474528
17092,151,11,8,10.645299033251982,4.4528116751304335e-05,Lost_Shoot_weight,no,missense,exon,LOC_Os09g18470.1,11016031,qCDP11,1,No,No,"oxidoreductase, 2OG-Fe oxygenase family protein, putative, expressed",0.003550173142474528
5165,23,116,22,10.682085367168627,4.4544085371725e-05,Filtered_Length_WO_husk,no,synonymous,exon,LOC_Os03g03540.1,2846921,qCDP3,1,No,No,"no apical meristem protein, putative, expressed",0.003550173142474528
7421,49,59,65,10.63159455957499,4.461592680598129e-05,Height_WO_husk,no,synonymous,exon,LOC_Os05g08890.1,5698318,qCDP5,2,No,No,"transposable element protein, putative, containing Pfam profile: PF03108, MuDR, expressed",0.003552662249075141
7359,50,6,117,10.631174533507224,4.4632586449960665e-05,Height_WO_husk,no,synonymous,intron,LOC_Os05g08854.2,5697458,qCDP5,1,No,No,expressed protein,0.003552662249075141
7320,50,6,117,10.631174533507224,4.4632586449960665e-05,Height_WO_husk,no,synonymous,intron,LOC_Os05g08854.1,5697458,qCDP5,1,No,No,expressed protein,0.003552662249075141
7279,118,4,51,10.621678213158567,4.501092679098687e-05,Width_WO_husk,no,missense,exon,LOC_Os05g08850.1,5697414,qCDP5,1,No,No,"cytochrome P450, putative, expressed",0.003581245607440212
2410,73,84,6,10.65656904724583,4.521230489652487e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os02g14929.1,1798496,qCDP2,1,No,No,"T-complex protein, putative, expressed",0.003595730744121059
26560,110,4,36,10.713625550376667,4.534355856062777e-05,Filtered_Stress_Chlorophyll_B,no,missense,exon,LOC_Os12g41620.1,15176969,qCDP17,1,No,No,"WD domain, G-beta repeat domain containing protein, expressed",0.0036015519624980064
26561,110,4,36,10.713625550376667,4.534355856062777e-05,Filtered_Stress_Chlorophyll_B,no,synonymous,exon,LOC_Os12g41620.1,15176970,qCDP17,1,No,No,"WD domain, G-beta repeat domain containing protein, expressed",0.0036015519624980064
26444,110,4,36,10.713625550376667,4.534355856062777e-05,Filtered_Stress_Chlorophyll_B,no,synonymous,intron,LOC_Os12g41600.2,15176350,qCDP17,1,No,No,"OsSAUR57 - Auxin-responsive SAUR gene family member, expressed",0.0036015519624980064
6571,40,5,128,10.612055239327802,4.5397623596478084e-05,Height_WO_husk,no,synonymous,intron,LOC_Os05g08770.2,5694542,qCDP5,2,No,No,"uncharacterized protein At4g06744 precursor, putative, expressed",0.003602747326298062
7241,49,7,117,10.611953201253248,4.540174193058506e-05,Height_WO_husk,no,synonymous,exon,LOC_Os05g08840.1,5697326,qCDP5,1,No,No,"DnaK family protein, putative, expressed",0.003602747326298062
9936,118,5,47,10.623023915189384,4.541668580061931e-05,Stress_Shoot_weight,no,synonymous,intron,LOC_Os06g35410.1,7533117,qCDP7,1,Yes,No,"growth regulator related protein, putative, expressed",0.003602747326298062
1810,78,4,79,10.656743027227796,4.554980465384688e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os02g14900.1,1797442,qCDP2,2,No,No,"1,3-beta-glucan synthase component domain containing protein, expressed",0.0036117676378700065
16014,92,43,33,10.624108567244578,4.5690420564982536e-05,Filtered_Shoot_thickness,no,synonymous,intron,LOC_Os09g15350.2,10898522,qCDP10,2,No,No,expressed protein,0.003619832808490102
